Store_Id,Store_name,Product ID,Product Name,Department,Category,Price,Stock Availability,Aisle Location,Store-Specific Notes
1144,NEW IN TOWN,1106,LG Refrigerator,APPLIANCES,Electronics,2399,Yes (55 units),Aisle 11,Online order available
1144,NEW IN TOWN,2106,Nike Running Shoes,SHOES,Footwear,66,No (Restocking in 2 days),Aisle 14,Alternative: Adidas available
1144,NEW IN TOWN,1107,Apple iPhone 15,APPLIANCES,Electronics,868,Yes (49 units),Aisle 3,Online order available
1144,NEW IN TOWN,2107,Under Armour Trainers,SHOES,Footwear,134,Yes (11 units),Aisle 14,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1108,Bose Sound System,APPLIANCES,Electronics,2497,No (Restocking in 2 days),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2108,Puma Sports Shoes,SHOES,Footwear,189,No (Restocking in 2 days),Aisle 13,Limited to 1 per customer
1144,NEW IN TOWN,1109,LG Refrigerator,APPLIANCES,Electronics,1151,No (Restocking in 2 days),Aisle 18,Online order available
1144,NEW IN TOWN,2109,Converse Chuck Taylor,SHOES,Footwear,187,No (Restocking in 2 days),Aisle 6,Alternative: Adidas available
1144,NEW IN TOWN,1110,Samsung Galaxy S23,APPLIANCES,Electronics,911,Yes (30 units),Aisle 14,Limited to 2 per customer
1144,NEW IN TOWN,2110,Puma Sports Shoes,SHOES,Footwear,102,Yes (48 units),Aisle 7,
1144,NEW IN TOWN,1111,Apple MacBook Air,APPLIANCES,Electronics,1730,No (Restocking in 2 days),Aisle 19,
1144,NEW IN TOWN,2111,Under Armour Trainers,SHOES,Footwear,169,No (Restocking in 2 days),Aisle 8,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1112,Apple iPhone 15,APPLIANCES,Electronics,1119,No (Restocking in 2 days),Aisle 15,
1144,NEW IN TOWN,2112,Puma Sports Shoes,SHOES,Footwear,261,Yes (58 units),Aisle 14,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1113,Panasonic Microwave,APPLIANCES,Electronics,1950,No (Restocking in 2 days),Aisle 11,
1144,NEW IN TOWN,2113,Nike Running Shoes,SHOES,Footwear,276,No (Restocking in 2 days),Aisle 6,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1114,Sony 55-inch TV,APPLIANCES,Electronics,1428,No (Restocking in 2 days),Aisle 1,Online order available
1144,NEW IN TOWN,2114,Asics Trail Shoes,SHOES,Footwear,213,No (Restocking in 2 days),Aisle 10,
1144,NEW IN TOWN,1115,Panasonic Microwave,APPLIANCES,Electronics,606,No (Restocking in 2 days),Aisle 11,
1144,NEW IN TOWN,2115,Nike Running Shoes,SHOES,Footwear,245,No (Restocking in 2 days),Aisle 2,Alternative: Adidas available
1144,NEW IN TOWN,1116,Breville Coffee Machine,APPLIANCES,Electronics,467,No (Restocking in 2 days),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2116,Under Armour Trainers,SHOES,Footwear,178,Yes (75 units),Aisle 15,
1144,NEW IN TOWN,1117,Apple iPhone 15,APPLIANCES,Electronics,452,No (Restocking in 2 days),Aisle 18,
1144,NEW IN TOWN,2117,Adidas Sneakers,SHOES,Footwear,175,No (Restocking in 2 days),Aisle 16,Limited to 1 per customer
1144,NEW IN TOWN,1118,LG Refrigerator,APPLIANCES,Electronics,2061,Yes (34 units),Aisle 5,10% discount for members
1144,NEW IN TOWN,2118,Converse Chuck Taylor,SHOES,Footwear,243,No (Restocking in 2 days),Aisle 3,Limited to 1 per customer
1144,NEW IN TOWN,1119,Samsung Galaxy S23,APPLIANCES,Electronics,799,Yes (68 units),Aisle 14,
1144,NEW IN TOWN,2119,Skechers Casual Shoes,SHOES,Footwear,181,Yes (45 units),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1120,Panasonic Microwave,APPLIANCES,Electronics,1459,No (Restocking in 2 days),Aisle 18,10% discount for members
1144,NEW IN TOWN,2120,New Balance Joggers,SHOES,Footwear,238,No (Restocking in 2 days),Aisle 13,Limited to 1 per customer
1144,NEW IN TOWN,1121,Panasonic Microwave,APPLIANCES,Electronics,851,Yes (97 units),Aisle 2,Limited to 2 per customer
1144,NEW IN TOWN,2121,Reebok Walking Shoes,SHOES,Footwear,56,No (Restocking in 2 days),Aisle 16,
1144,NEW IN TOWN,1122,Samsung Galaxy S23,APPLIANCES,Electronics,1931,No (Restocking in 2 days),Aisle 11,Limited to 2 per customer
1144,NEW IN TOWN,2122,Under Armour Trainers,SHOES,Footwear,186,No (Restocking in 2 days),Aisle 15,
1144,NEW IN TOWN,1123,Breville Coffee Machine,APPLIANCES,Electronics,907,No (Restocking in 2 days),Aisle 3,Online order available
1144,NEW IN TOWN,2123,New Balance Joggers,SHOES,Footwear,245,Yes (79 units),Aisle 16,Limited to 1 per customer
1144,NEW IN TOWN,1124,Panasonic Microwave,APPLIANCES,Electronics,1655,Yes (71 units),Aisle 13,10% discount for members
1144,NEW IN TOWN,2124,Skechers Casual Shoes,SHOES,Footwear,248,Yes (23 units),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1125,Samsung Galaxy S23,APPLIANCES,Electronics,276,No (Restocking in 2 days),Aisle 10,Limited to 2 per customer
1144,NEW IN TOWN,2125,Skechers Casual Shoes,SHOES,Footwear,155,No (Restocking in 2 days),Aisle 2,
1144,NEW IN TOWN,1126,LG Refrigerator,APPLIANCES,Electronics,2181,Yes (85 units),Aisle 13,Limited to 2 per customer
1144,NEW IN TOWN,2126,Nike Running Shoes,SHOES,Footwear,192,No (Restocking in 2 days),Aisle 14,
1144,NEW IN TOWN,1127,Fitbit Smartwatch,APPLIANCES,Electronics,364,No (Restocking in 2 days),Aisle 12,10% discount for members
1144,NEW IN TOWN,2127,Reebok Walking Shoes,SHOES,Footwear,267,Yes (18 units),Aisle 5,
1144,NEW IN TOWN,1128,Apple iPhone 15,APPLIANCES,Electronics,1625,No (Restocking in 2 days),Aisle 3,Limited to 2 per customer
1144,NEW IN TOWN,2128,Vans Skate Shoes,SHOES,Footwear,138,No (Restocking in 2 days),Aisle 4,Alternative: Adidas available
1144,NEW IN TOWN,1129,LG Refrigerator,APPLIANCES,Electronics,721,Yes (60 units),Aisle 9,Limited to 2 per customer
1144,NEW IN TOWN,2129,Nike Running Shoes,SHOES,Footwear,269,No (Restocking in 2 days),Aisle 16,Alternative: Adidas available
1144,NEW IN TOWN,1130,Samsung Galaxy S23,APPLIANCES,Electronics,2041,Yes (56 units),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2130,Puma Sports Shoes,SHOES,Footwear,181,Yes (13 units),Aisle 20,Limited to 1 per customer
1144,NEW IN TOWN,1131,Apple iPhone 15,APPLIANCES,Electronics,2158,Yes (28 units),Aisle 12,Online order available
1144,NEW IN TOWN,2131,Adidas Sneakers,SHOES,Footwear,238,No (Restocking in 2 days),Aisle 2,Alternative: Adidas available
1144,NEW IN TOWN,1132,Dyson Vacuum Cleaner,APPLIANCES,Electronics,1819,No (Restocking in 2 days),Aisle 14,Online order available
1144,NEW IN TOWN,2132,Nike Running Shoes,SHOES,Footwear,290,No (Restocking in 2 days),Aisle 12,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1133,Apple MacBook Air,APPLIANCES,Electronics,2489,Yes (75 units),Aisle 16,Online order available
1144,NEW IN TOWN,2133,New Balance Joggers,SHOES,Footwear,162,Yes (63 units),Aisle 13,
1144,NEW IN TOWN,1134,Panasonic Microwave,APPLIANCES,Electronics,2031,Yes (36 units),Aisle 20,Online order available
1144,NEW IN TOWN,2134,Reebok Walking Shoes,SHOES,Footwear,282,Yes (31 units),Aisle 5,Alternative: Adidas available
1144,NEW IN TOWN,1135,Fitbit Smartwatch,APPLIANCES,Electronics,932,Yes (71 units),Aisle 9,10% discount for members
1144,NEW IN TOWN,2135,Nike Running Shoes,SHOES,Footwear,268,Yes (63 units),Aisle 3,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1136,Dyson Vacuum Cleaner,APPLIANCES,Electronics,1433,No (Restocking in 2 days),Aisle 9,
1144,NEW IN TOWN,2136,Nike Running Shoes,SHOES,Footwear,135,Yes (34 units),Aisle 18,
1144,NEW IN TOWN,1137,Apple iPhone 15,APPLIANCES,Electronics,1366,Yes (79 units),Aisle 15,10% discount for members
1144,NEW IN TOWN,2137,New Balance Joggers,SHOES,Footwear,101,No (Restocking in 2 days),Aisle 5,
1144,NEW IN TOWN,1138,Breville Coffee Machine,APPLIANCES,Electronics,1159,No (Restocking in 2 days),Aisle 15,
1144,NEW IN TOWN,2138,Nike Running Shoes,SHOES,Footwear,151,Yes (97 units),Aisle 19,Alternative: Adidas available
1144,NEW IN TOWN,1139,Fitbit Smartwatch,APPLIANCES,Electronics,1669,No (Restocking in 2 days),Aisle 17,
1144,NEW IN TOWN,2139,Under Armour Trainers,SHOES,Footwear,98,No (Restocking in 2 days),Aisle 10,Limited to 1 per customer
1144,NEW IN TOWN,1140,Apple MacBook Air,APPLIANCES,Electronics,1496,Yes (53 units),Aisle 7,
1144,NEW IN TOWN,2140,Adidas Sneakers,SHOES,Footwear,162,No (Restocking in 2 days),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1141,Breville Coffee Machine,APPLIANCES,Electronics,1824,Yes (93 units),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2141,Under Armour Trainers,SHOES,Footwear,161,Yes (36 units),Aisle 15,
1144,NEW IN TOWN,1142,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2600,Yes (36 units),Aisle 20,10% discount for members
1144,NEW IN TOWN,2142,Under Armour Trainers,SHOES,Footwear,210,No (Restocking in 2 days),Aisle 9,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1143,Samsung Galaxy S23,APPLIANCES,Electronics,2298,No (Restocking in 2 days),Aisle 15,Limited to 2 per customer
1144,NEW IN TOWN,2143,Converse Chuck Taylor,SHOES,Footwear,168,Yes (26 units),Aisle 6,Limited to 1 per customer
1144,NEW IN TOWN,1144,LG Refrigerator,APPLIANCES,Electronics,2670,No (Restocking in 2 days),Aisle 13,Online order available
1144,NEW IN TOWN,2144,New Balance Joggers,SHOES,Footwear,257,No (Restocking in 2 days),Aisle 4,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1145,Panasonic Microwave,APPLIANCES,Electronics,1695,Yes (56 units),Aisle 7,Limited to 2 per customer
1144,NEW IN TOWN,2145,Puma Sports Shoes,SHOES,Footwear,212,No (Restocking in 2 days),Aisle 3,
1144,NEW IN TOWN,1146,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2435,Yes (65 units),Aisle 1,Online order available
1144,NEW IN TOWN,2146,Reebok Walking Shoes,SHOES,Footwear,231,Yes (92 units),Aisle 11,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1147,Sony 55-inch TV,APPLIANCES,Electronics,448,Yes (22 units),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2147,Skechers Casual Shoes,SHOES,Footwear,166,No (Restocking in 2 days),Aisle 2,
1144,NEW IN TOWN,1148,LG Refrigerator,APPLIANCES,Electronics,775,No (Restocking in 2 days),Aisle 5,
1144,NEW IN TOWN,2148,Under Armour Trainers,SHOES,Footwear,201,No (Restocking in 2 days),Aisle 12,
1144,NEW IN TOWN,1149,Panasonic Microwave,APPLIANCES,Electronics,1487,No (Restocking in 2 days),Aisle 2,10% discount for members
1144,NEW IN TOWN,2149,Converse Chuck Taylor,SHOES,Footwear,170,Yes (14 units),Aisle 3,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1150,Sony 55-inch TV,APPLIANCES,Electronics,1615,No (Restocking in 2 days),Aisle 13,
1144,NEW IN TOWN,2150,Adidas Sneakers,SHOES,Footwear,100,No (Restocking in 2 days),Aisle 3,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1151,Panasonic Microwave,APPLIANCES,Electronics,2668,Yes (12 units),Aisle 17,10% discount for members
1144,NEW IN TOWN,2151,Vans Skate Shoes,SHOES,Footwear,218,No (Restocking in 2 days),Aisle 2,Alternative: Adidas available
1144,NEW IN TOWN,1152,Bose Sound System,APPLIANCES,Electronics,2492,No (Restocking in 2 days),Aisle 15,Limited to 2 per customer
1144,NEW IN TOWN,2152,Converse Chuck Taylor,SHOES,Footwear,171,No (Restocking in 2 days),Aisle 17,Alternative: Adidas available
1144,NEW IN TOWN,1153,Fitbit Smartwatch,APPLIANCES,Electronics,2839,No (Restocking in 2 days),Aisle 9,
1144,NEW IN TOWN,2153,Puma Sports Shoes,SHOES,Footwear,226,Yes (48 units),Aisle 14,Limited to 1 per customer
1144,NEW IN TOWN,1154,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2324,Yes (21 units),Aisle 12,Online order available
1144,NEW IN TOWN,2154,Puma Sports Shoes,SHOES,Footwear,95,Yes (53 units),Aisle 9,
1144,NEW IN TOWN,1155,Sony 55-inch TV,APPLIANCES,Electronics,1537,Yes (19 units),Aisle 9,Limited to 2 per customer
1144,NEW IN TOWN,2155,Puma Sports Shoes,SHOES,Footwear,295,No (Restocking in 2 days),Aisle 4,
1144,NEW IN TOWN,1156,Sony 55-inch TV,APPLIANCES,Electronics,2786,Yes (37 units),Aisle 15,Online order available
1144,NEW IN TOWN,2156,Adidas Sneakers,SHOES,Footwear,91,Yes (57 units),Aisle 8,Limited to 1 per customer
1144,NEW IN TOWN,1157,Bose Sound System,APPLIANCES,Electronics,137,No (Restocking in 2 days),Aisle 9,
1144,NEW IN TOWN,2157,Under Armour Trainers,SHOES,Footwear,279,No (Restocking in 2 days),Aisle 17,
1144,NEW IN TOWN,1158,LG Refrigerator,APPLIANCES,Electronics,754,Yes (65 units),Aisle 12,
1144,NEW IN TOWN,2158,Skechers Casual Shoes,SHOES,Footwear,107,No (Restocking in 2 days),Aisle 2,Limited to 1 per customer
1144,NEW IN TOWN,1159,Dyson Vacuum Cleaner,APPLIANCES,Electronics,886,No (Restocking in 2 days),Aisle 3,Limited to 2 per customer
1144,NEW IN TOWN,2159,Under Armour Trainers,SHOES,Footwear,144,No (Restocking in 2 days),Aisle 2,Alternative: Adidas available
1144,NEW IN TOWN,1160,Dyson Vacuum Cleaner,APPLIANCES,Electronics,588,No (Restocking in 2 days),Aisle 2,10% discount for members
1144,NEW IN TOWN,2160,Under Armour Trainers,SHOES,Footwear,134,No (Restocking in 2 days),Aisle 17,Limited to 1 per customer
1144,NEW IN TOWN,1161,Fitbit Smartwatch,APPLIANCES,Electronics,1508,No (Restocking in 2 days),Aisle 4,
1144,NEW IN TOWN,2161,New Balance Joggers,SHOES,Footwear,292,Yes (67 units),Aisle 16,
1144,NEW IN TOWN,1162,Apple MacBook Air,APPLIANCES,Electronics,742,No (Restocking in 2 days),Aisle 18,10% discount for members
1144,NEW IN TOWN,2162,Reebok Walking Shoes,SHOES,Footwear,157,No (Restocking in 2 days),Aisle 2,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1163,Sony 55-inch TV,APPLIANCES,Electronics,2268,No (Restocking in 2 days),Aisle 10,10% discount for members
1144,NEW IN TOWN,2163,Skechers Casual Shoes,SHOES,Footwear,105,No (Restocking in 2 days),Aisle 4,Limited to 1 per customer
1144,NEW IN TOWN,1164,Samsung Galaxy S23,APPLIANCES,Electronics,1447,Yes (65 units),Aisle 2,Online order available
1144,NEW IN TOWN,2164,Asics Trail Shoes,SHOES,Footwear,273,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1165,Sony 55-inch TV,APPLIANCES,Electronics,803,Yes (94 units),Aisle 18,Online order available
1144,NEW IN TOWN,2165,Vans Skate Shoes,SHOES,Footwear,199,Yes (53 units),Aisle 3,Alternative: Adidas available
1144,NEW IN TOWN,1166,Apple iPhone 15,APPLIANCES,Electronics,1161,Yes (47 units),Aisle 1,
1144,NEW IN TOWN,2166,Reebok Walking Shoes,SHOES,Footwear,222,No (Restocking in 2 days),Aisle 18,Limited to 1 per customer
1144,NEW IN TOWN,1167,Samsung Galaxy S23,APPLIANCES,Electronics,1506,No (Restocking in 2 days),Aisle 17,10% discount for members
1144,NEW IN TOWN,2167,Skechers Casual Shoes,SHOES,Footwear,55,Yes (34 units),Aisle 3,Alternative: Adidas available
1144,NEW IN TOWN,1168,LG Refrigerator,APPLIANCES,Electronics,1078,Yes (64 units),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2168,Asics Trail Shoes,SHOES,Footwear,92,Yes (66 units),Aisle 9,Alternative: Adidas available
1144,NEW IN TOWN,1169,Breville Coffee Machine,APPLIANCES,Electronics,2138,Yes (80 units),Aisle 11,Limited to 2 per customer
1144,NEW IN TOWN,2169,Asics Trail Shoes,SHOES,Footwear,211,No (Restocking in 2 days),Aisle 2,Alternative: Adidas available
1144,NEW IN TOWN,1170,Apple iPhone 15,APPLIANCES,Electronics,2718,No (Restocking in 2 days),Aisle 6,10% discount for members
1144,NEW IN TOWN,2170,New Balance Joggers,SHOES,Footwear,150,Yes (39 units),Aisle 3,Alternative: Adidas available
1144,NEW IN TOWN,1171,LG Refrigerator,APPLIANCES,Electronics,2184,No (Restocking in 2 days),Aisle 19,
1144,NEW IN TOWN,2171,New Balance Joggers,SHOES,Footwear,52,No (Restocking in 2 days),Aisle 13,Alternative: Adidas available
1144,NEW IN TOWN,1172,Panasonic Microwave,APPLIANCES,Electronics,1633,Yes (28 units),Aisle 10,Online order available
1144,NEW IN TOWN,2172,Reebok Walking Shoes,SHOES,Footwear,285,No (Restocking in 2 days),Aisle 2,Alternative: Adidas available
1144,NEW IN TOWN,1173,Samsung Galaxy S23,APPLIANCES,Electronics,1430,Yes (35 units),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2173,Vans Skate Shoes,SHOES,Footwear,128,No (Restocking in 2 days),Aisle 19,Limited to 1 per customer
1144,NEW IN TOWN,1174,Samsung Galaxy S23,APPLIANCES,Electronics,1431,No (Restocking in 2 days),Aisle 20,Limited to 2 per customer
1144,NEW IN TOWN,2174,Nike Running Shoes,SHOES,Footwear,145,Yes (87 units),Aisle 20,Alternative: Adidas available
1144,NEW IN TOWN,1175,Apple iPhone 15,APPLIANCES,Electronics,1853,No (Restocking in 2 days),Aisle 4,Online order available
1144,NEW IN TOWN,2175,Reebok Walking Shoes,SHOES,Footwear,192,No (Restocking in 2 days),Aisle 5,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1176,Panasonic Microwave,APPLIANCES,Electronics,2176,Yes (20 units),Aisle 4,
1144,NEW IN TOWN,2176,Converse Chuck Taylor,SHOES,Footwear,285,No (Restocking in 2 days),Aisle 18,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1177,Breville Coffee Machine,APPLIANCES,Electronics,2916,Yes (26 units),Aisle 18,10% discount for members
1144,NEW IN TOWN,2177,Adidas Sneakers,SHOES,Footwear,141,No (Restocking in 2 days),Aisle 12,
1144,NEW IN TOWN,1178,Samsung Galaxy S23,APPLIANCES,Electronics,2647,Yes (42 units),Aisle 10,Online order available
1144,NEW IN TOWN,2178,Puma Sports Shoes,SHOES,Footwear,54,Yes (33 units),Aisle 19,Limited to 1 per customer
1144,NEW IN TOWN,1179,Panasonic Microwave,APPLIANCES,Electronics,772,Yes (24 units),Aisle 2,Online order available
1144,NEW IN TOWN,2179,Asics Trail Shoes,SHOES,Footwear,55,No (Restocking in 2 days),Aisle 18,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1180,Dyson Vacuum Cleaner,APPLIANCES,Electronics,514,No (Restocking in 2 days),Aisle 17,Online order available
1144,NEW IN TOWN,2180,Vans Skate Shoes,SHOES,Footwear,122,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1181,LG Refrigerator,APPLIANCES,Electronics,1698,No (Restocking in 2 days),Aisle 11,Limited to 2 per customer
1144,NEW IN TOWN,2181,Nike Running Shoes,SHOES,Footwear,112,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1182,Fitbit Smartwatch,APPLIANCES,Electronics,2797,Yes (14 units),Aisle 18,Online order available
1144,NEW IN TOWN,2182,Skechers Casual Shoes,SHOES,Footwear,186,Yes (27 units),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1183,LG Refrigerator,APPLIANCES,Electronics,2795,No (Restocking in 2 days),Aisle 1,10% discount for members
1144,NEW IN TOWN,2183,Under Armour Trainers,SHOES,Footwear,219,Yes (52 units),Aisle 10,Limited to 1 per customer
1144,NEW IN TOWN,1184,Sony 55-inch TV,APPLIANCES,Electronics,2464,Yes (80 units),Aisle 7,Online order available
1144,NEW IN TOWN,2184,New Balance Joggers,SHOES,Footwear,111,Yes (85 units),Aisle 3,
1144,NEW IN TOWN,1185,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2855,Yes (79 units),Aisle 3,Limited to 2 per customer
1144,NEW IN TOWN,2185,Reebok Walking Shoes,SHOES,Footwear,99,No (Restocking in 2 days),Aisle 1,Alternative: Adidas available
1144,NEW IN TOWN,1186,Samsung Galaxy S23,APPLIANCES,Electronics,1542,No (Restocking in 2 days),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2186,Nike Running Shoes,SHOES,Footwear,124,Yes (50 units),Aisle 4,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1187,Breville Coffee Machine,APPLIANCES,Electronics,966,No (Restocking in 2 days),Aisle 5,10% discount for members
1144,NEW IN TOWN,2187,Adidas Sneakers,SHOES,Footwear,130,Yes (78 units),Aisle 14,Limited to 1 per customer
1144,NEW IN TOWN,1188,Bose Sound System,APPLIANCES,Electronics,160,No (Restocking in 2 days),Aisle 2,Online order available
1144,NEW IN TOWN,2188,Nike Running Shoes,SHOES,Footwear,280,Yes (11 units),Aisle 10,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1189,Bose Sound System,APPLIANCES,Electronics,2221,Yes (68 units),Aisle 17,
1144,NEW IN TOWN,2189,Converse Chuck Taylor,SHOES,Footwear,260,No (Restocking in 2 days),Aisle 6,
1144,NEW IN TOWN,1190,Breville Coffee Machine,APPLIANCES,Electronics,1182,Yes (97 units),Aisle 9,Online order available
1144,NEW IN TOWN,2190,Skechers Casual Shoes,SHOES,Footwear,252,Yes (42 units),Aisle 5,
1144,NEW IN TOWN,1191,Breville Coffee Machine,APPLIANCES,Electronics,427,Yes (21 units),Aisle 8,Online order available
1144,NEW IN TOWN,2191,Vans Skate Shoes,SHOES,Footwear,51,No (Restocking in 2 days),Aisle 15,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1192,Panasonic Microwave,APPLIANCES,Electronics,2517,Yes (63 units),Aisle 12,
1144,NEW IN TOWN,2192,Reebok Walking Shoes,SHOES,Footwear,99,Yes (68 units),Aisle 3,Limited to 1 per customer
1144,NEW IN TOWN,1193,Dyson Vacuum Cleaner,APPLIANCES,Electronics,101,Yes (72 units),Aisle 6,Limited to 2 per customer
1144,NEW IN TOWN,2193,Reebok Walking Shoes,SHOES,Footwear,55,No (Restocking in 2 days),Aisle 7,Alternative: Adidas available
1144,NEW IN TOWN,1194,Apple MacBook Air,APPLIANCES,Electronics,2284,No (Restocking in 2 days),Aisle 8,10% discount for members
1144,NEW IN TOWN,2194,Asics Trail Shoes,SHOES,Footwear,145,No (Restocking in 2 days),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1195,Sony 55-inch TV,APPLIANCES,Electronics,1336,Yes (91 units),Aisle 2,
1144,NEW IN TOWN,2195,New Balance Joggers,SHOES,Footwear,263,Yes (45 units),Aisle 2,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1196,Sony 55-inch TV,APPLIANCES,Electronics,2335,Yes (24 units),Aisle 10,Limited to 2 per customer
1144,NEW IN TOWN,2196,Skechers Casual Shoes,SHOES,Footwear,127,Yes (28 units),Aisle 12,
1144,NEW IN TOWN,1197,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2000,Yes (67 units),Aisle 17,Online order available
1144,NEW IN TOWN,2197,Puma Sports Shoes,SHOES,Footwear,94,No (Restocking in 2 days),Aisle 9,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1198,Sony 55-inch TV,APPLIANCES,Electronics,918,No (Restocking in 2 days),Aisle 6,Online order available
1144,NEW IN TOWN,2198,Reebok Walking Shoes,SHOES,Footwear,116,Yes (25 units),Aisle 1,Limited to 1 per customer
1144,NEW IN TOWN,1199,Panasonic Microwave,APPLIANCES,Electronics,890,Yes (78 units),Aisle 14,Limited to 2 per customer
1144,NEW IN TOWN,2199,Adidas Sneakers,SHOES,Footwear,284,No (Restocking in 2 days),Aisle 5,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1200,Apple iPhone 15,APPLIANCES,Electronics,2760,Yes (36 units),Aisle 12,10% discount for members
1144,NEW IN TOWN,2200,Under Armour Trainers,SHOES,Footwear,211,No (Restocking in 2 days),Aisle 7,
1144,NEW IN TOWN,1201,Apple MacBook Air,APPLIANCES,Electronics,1329,No (Restocking in 2 days),Aisle 5,Online order available
1144,NEW IN TOWN,2201,Nike Running Shoes,SHOES,Footwear,165,No (Restocking in 2 days),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1202,Panasonic Microwave,APPLIANCES,Electronics,428,No (Restocking in 2 days),Aisle 7,Online order available
1144,NEW IN TOWN,2202,Under Armour Trainers,SHOES,Footwear,95,No (Restocking in 2 days),Aisle 20,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1203,Apple iPhone 15,APPLIANCES,Electronics,309,Yes (86 units),Aisle 10,10% discount for members
1144,NEW IN TOWN,2203,Puma Sports Shoes,SHOES,Footwear,284,Yes (28 units),Aisle 8,Alternative: Adidas available
1144,NEW IN TOWN,1204,Panasonic Microwave,APPLIANCES,Electronics,744,No (Restocking in 2 days),Aisle 13,
1144,NEW IN TOWN,2204,Puma Sports Shoes,SHOES,Footwear,148,No (Restocking in 2 days),Aisle 9,
1144,NEW IN TOWN,1205,Panasonic Microwave,APPLIANCES,Electronics,2980,No (Restocking in 2 days),Aisle 18,
1144,NEW IN TOWN,2205,Puma Sports Shoes,SHOES,Footwear,232,Yes (95 units),Aisle 18,
1144,NEW IN TOWN,1206,Samsung Galaxy S23,APPLIANCES,Electronics,2053,No (Restocking in 2 days),Aisle 15,10% discount for members
1144,NEW IN TOWN,2206,Skechers Casual Shoes,SHOES,Footwear,73,Yes (66 units),Aisle 20,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1207,Apple iPhone 15,APPLIANCES,Electronics,2159,No (Restocking in 2 days),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2207,Under Armour Trainers,SHOES,Footwear,175,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1208,Panasonic Microwave,APPLIANCES,Electronics,1896,No (Restocking in 2 days),Aisle 4,
1144,NEW IN TOWN,2208,Adidas Sneakers,SHOES,Footwear,195,Yes (57 units),Aisle 8,
1144,NEW IN TOWN,1209,Apple MacBook Air,APPLIANCES,Electronics,1534,No (Restocking in 2 days),Aisle 16,Limited to 2 per customer
1144,NEW IN TOWN,2209,Skechers Casual Shoes,SHOES,Footwear,85,Yes (79 units),Aisle 15,Alternative: Adidas available
1144,NEW IN TOWN,1210,LG Refrigerator,APPLIANCES,Electronics,798,No (Restocking in 2 days),Aisle 4,Online order available
1144,NEW IN TOWN,2210,Vans Skate Shoes,SHOES,Footwear,176,Yes (10 units),Aisle 11,
1144,NEW IN TOWN,1211,Fitbit Smartwatch,APPLIANCES,Electronics,1551,Yes (87 units),Aisle 9,10% discount for members
1144,NEW IN TOWN,2211,Vans Skate Shoes,SHOES,Footwear,299,No (Restocking in 2 days),Aisle 19,Alternative: Adidas available
